Data,Último,Abertura,Máxima,Mínima,Vol.,Var%,,,,
01.11.2002,10140,10172,10266,10043,"319,51M","-0,27%",,,,
31.10.2002,10168,10099,10241,10063,"457,41M","0,98%",,,,
30.10.2002,10069,9602,10097,9602,"411,01M","4,87%",,,,
29.10.2002,9601,9570,9656,9439,"269,76M","0,28%",,,,
28.10.2002,9574,10022,10092,9573,"377,83M","-4,40%",,,,
25.10.2002,10015,9807,10067,9698,"317,34M","2,20%",,,,
24.10.2002,9799,9832,10107,9763,"634,08M","-0,42%",,,,
23.10.2002,9840,9342,9840,9263,"583,47M","5,45%",,,,
22.10.2002,9331,9099,9331,8982,"405,34M","2,23%",,,,
21.10.2002,9128,9022,9161,8979,"262,87M","1,17%",,,,
18.10.2002,9022,8902,9081,8873,"296,36M","1,36%",,,,
17.10.2002,8902,8397,8920,8397,"362,60M","6,34%",,,,
16.10.2002,8371,8510,8513,8225,"285,94M","-1,60%",,,,
15.10.2002,8507,8452,8622,8446,"201,40M","0,66%",,,,
14.10.2002,8451,8853,8853,8430,"196,33M","-4,56%",,,,
11.10.2002,8855,8864,9042,8832,"209,87M","-0,13%",,,,
10.10.2002,8866,8708,8932,8707,"200,49M","1,74%",,,,
09.10.2002,8715,8838,9291,8604,"181,30M","-1,49%",,,,
08.10.2002,8847,8870,8909,8691,"252,16M","-0,19%",,,,
07.10.2002,8863,9268,9288,8841,"148,03M","-4,28%",,,,
04.10.2002,9260,9151,9319,9092,"221,64M","1,31%",,,,
03.10.2002,9140,8852,9170,8807,"202,39M","3,63%",,,,
02.10.2002,8820,9011,9132,8811,"322,38M","-1,97%",,,,
01.10.2002,8998,8642,9021,8637,"255,78M","4,35%",,,,
30.09.2002,8623,8718,8720,8352,"225,51M","-1,07%",,,,
27.09.2002,8716,9200,9202,8703,"243,86M","-5,25%",,,,
26.09.2002,9199,9251,9386,9170,"189,44M","-0,31%",,,,
25.09.2002,9228,9207,9357,9207,"303,58M","0,87%",,,,
24.09.2002,9148,9245,9341,9069,"282,14M","-1,25%",,,,
23.09.2002,9264,9575,9575,9137,"235,80M","-3,35%",,,,
20.09.2002,9585,9375,9638,9375,"217,28M","2,27%",,,,
19.09.2002,9372,9512,9626,9353,"255,19M","-1,40%",,,,
18.09.2002,9505,9626,9638,9399,"289,82M","-1,50%",,,,
17.09.2002,9650,9855,9943,9613,"223,59M","-1,84%",,,,
16.09.2002,9831,10171,10172,9822,"216,05M","-3,44%",,,,
13.09.2002,10181,10156,10219,10086,"216,87M","0,08%",,,,
12.09.2002,10173,10182,10188,10032,"180,42M","-0,10%",,,,
11.09.2002,10182,9967,10248,9967,"259,81M","2,23%",,,,
10.09.2002,9960,9962,10052,9841,"259,61M","0,06%",,,,
09.09.2002,9954,9725,9955,9716,"282,82M","2,44%",,,,
06.09.2002,9717,9739,9882,9643,"240,46M","-0,07%",,,,
05.09.2002,9723,9993,9993,9709,"308,81M","-2,73%",,,,
04.09.2002,9997,10167,10174,9921,"270,94M","-1,37%",,,,
03.09.2002,10136,10365,10372,10065,"336,90M","-2,34%",,,,
02.09.2002,10378,10383,10477,10312,"206,19M","-0,04%",,,,
30.08.2002,10382,10465,10604,10382,"628,83M","-0,70%",,,,
29.08.2002,10455,10351,10519,10175,"507,11M","0,73%",,,,
28.08.2002,10380,10383,10436,10231,"417,55M","0,08%",,,,
27.08.2002,10372,10118,10389,10118,"479,17M","2,72%",,,,
26.08.2002,10098,9690,10100,9689,"332,03M","4,35%",,,,
23.08.2002,9676,9710,9761,9594,"293,00M","-0,27%",,,,
22.08.2002,9703,9441,9703,9412,"300,58M","2,81%",,,,
21.08.2002,9438,9270,9495,9270,"289,75M","1,89%",,,,
20.08.2002,9263,9455,9552,9258,"243,67M","-1,63%",,,,
19.08.2002,9417,9512,9657,9404,"296,57M","-1,15%",,,,
16.08.2002,9526,9213,9539,9213,"325,42M","3,74%",,,,
15.08.2002,9183,9373,9473,9161,"242,40M","-1,71%",,,,
14.08.2002,9343,9461,9587,9017,"497,66M","-1,07%",,,,
13.08.2002,9444,9724,9842,9444,"311,90M","-2,88%",,,,
12.08.2002,9724,10008,10009,9687,"198,18M","-2,62%",,,,
09.08.2002,9986,10315,10315,9971,"289,95M","-3,20%",,,,
08.08.2002,10316,9911,10420,9911,"593,88M","4,52%",,,,
07.08.2002,9870,9766,9933,9649,"310,75M","1,17%",,,,
06.08.2002,9755,9472,9795,9471,"239,72M","3,01%",,,,
05.08.2002,9470,9848,9848,9452,"306,84M","-3,88%",,,,
02.08.2002,9852,9768,9943,9738,"300,24M","0,95%",,,,
01.08.2002,9760,9782,9864,9537,"371,81M","-0,03%",,,,
31.07.2002,9763,9346,9896,9344,"325,56M","4,50%",,,,
30.07.2002,9342,9247,9613,9188,"465,72M","1,10%",,,,
29.07.2002,9240,9251,9673,9240,"324,74M","0,25%",,,,
26.07.2002,9217,9672,9778,9155,"271,16M","-4,64%",,,,
25.07.2002,9666,9947,9947,9486,"282,23M","-2,73%",,,,
24.07.2002,9937,9739,9973,9423,"353,44M","1,97%",,,,
23.07.2002,9746,9900,10082,9603,"275,89M","-1,48%",,,,
22.07.2002,9892,10568,10568,9879,"331,72M","-6,53%",,,,
19.07.2002,10583,10813,10813,10545,"219,32M","-2,12%",,,,
18.07.2002,10813,10755,10915,10710,"166,30M","0,54%",,,,
17.07.2002,10755,10589,10814,10589,"268,14M","1,67%",,,,
16.07.2002,10578,10646,10743,10522,"236,30M","-0,52%",,,,
15.07.2002,10633,10966,10969,10474,"274,35M","-3,04%",,,,
12.07.2002,10967,10811,10968,10697,"335,18M","1,49%",,,,
11.07.2002,10806,10545,10810,10467,"340,31M","2,37%",,,,
10.07.2002,10556,10690,10851,10539,"273,62M","-1,23%",,,,
08.07.2002,10687,10524,10708,10506,"123,37M","1,55%",,,,
05.07.2002,10524,10663,10668,10425,"205,13M","-1,24%",,,,
04.07.2002,10655,10661,10721,10594,"165,30M","0,19%",,,,
03.07.2002,10636,10854,10868,10520,"260,48M","-1,94%",,,,
02.07.2002,10846,10891,10908,10711,"227,87M","-0,43%",,,,
01.07.2002,10892,11138,11173,10853,"323,09M","-2,21%",,,,
28.06.2002,11139,11018,11271,11018,"470,28M","1,14%",,,,
27.06.2002,11013,10690,11013,10690,"297,54M","3,02%",,,,
26.06.2002,10691,10676,10694,10430,"280,53M","-0,14%",,,,
25.06.2002,10706,10773,10973,10597,"324,92M","-0,50%",,,,
24.06.2002,10759,10438,10814,10247,"281,29M","3,48%",,,,
21.06.2002,10398,10917,11010,10298,"285,44M","-4,69%",,,,
20.06.2002,10909,11508,11603,10894,"271,26M","-5,09%",,,,
19.06.2002,11493,11822,11901,11485,"228,62M","-2,77%",,,,
18.06.2002,11821,11942,12116,11809,"222,02M","-0,97%",,,,
17.06.2002,11937,11705,11955,11705,"177,93M","2,04%",,,,
14.06.2002,11699,11985,11985,11601,"187,59M","-2,20%",,,,
13.06.2002,11962,12180,12313,11962,"212,07M","-1,41%",,,,
12.06.2002,12133,12221,12400,12058,"343,20M","-0,63%",,,,
11.06.2002,12210,12609,12686,12170,"262,65M","-3,09%",,,,
10.06.2002,12600,12306,12600,12304,"187,12M","2,58%",,,,
07.06.2002,12283,12051,12310,11955,"233,61M","1,40%",,,,
06.06.2002,12113,12591,12595,12113,"247,64M","-3,79%",,,,
05.06.2002,12590,12580,12707,12574,"226,08M","-0,08%",,,,
04.06.2002,12600,12637,12642,12493,"156,26M","-0,47%",,,,
03.06.2002,12659,12859,12919,12641,"123,49M","-1,57%",,,,
31.05.2002,12861,12992,13013,12861,"121,68M","-0,95%",,,,
29.05.2002,12985,12728,13003,12720,"335,90M","2,02%",,,,
28.05.2002,12728,12703,12861,12703,"269,31M","0,23%",,,,
27.05.2002,12698,12578,12708,12528,"177,32M","0,99%",,,,
24.05.2002,12574,12544,12689,12445,"165,55M","0,15%",,,,
23.05.2002,12556,12380,12561,12244,"223,99M","1,52%",,,,
22.05.2002,12368,12697,12845,12352,"349,26M","-2,62%",,,,
21.05.2002,12701,12674,12774,12627,"187,20M","0,26%",,,,
20.05.2002,12668,12700,12770,12606,"144,79M","-0,25%",,,,
17.05.2002,12699,12665,12739,12563,"195,30M","0,31%",,,,
16.05.2002,12660,12396,12691,12396,"240,63M","2,51%",,,,
15.05.2002,12350,12207,12468,12114,"313,27M","1,19%",,,,
14.05.2002,12204,11999,12327,11999,"317,39M","1,68%",,,,
13.05.2002,12002,12147,12212,11943,"145,04M","-1,05%",,,,
10.05.2002,12130,12106,12180,11944,"282,86M","0,23%",,,,
09.05.2002,12102,12602,12603,12077,"284,22M","-4,08%",,,,
08.05.2002,12617,12353,12664,12353,"251,81M","2,22%",,,,
07.05.2002,12342,12433,12631,12291,"244,07M","-0,71%",,,,
06.05.2002,12430,12594,12595,12272,"188,42M","-1,42%",,,,
03.05.2002,12610,12557,12679,12431,"255,43M","0,57%",,,,
02.05.2002,12538,13088,13090,12510,"302,43M","-4,18%",,,,
30.04.2002,13085,13096,13267,13065,"302,18M","-0,04%",,,,
29.04.2002,13090,13076,13142,13032,"127,56M","0,11%",,,,
26.04.2002,13076,13273,13367,13037,"266,16M","-1,49%",,,,
25.04.2002,13273,13384,13384,13113,"243,73M","-0,81%",,,,
24.04.2002,13381,13182,13394,13176,"207,59M","1,46%",,,,
23.04.2002,13188,13224,13302,13076,"275,08M","-0,27%",,,,
22.04.2002,13224,13484,13485,13056,"241,62M","-1,89%",,,,
19.04.2002,13478,13568,13631,13448,"159,61M","-0,70%",,,,
18.04.2002,13573,13729,13729,13446,"276,04M","-1,16%",,,,
17.04.2002,13732,13633,13872,13633,"383,65M","0,80%",,,,
16.04.2002,13623,13476,13693,13476,"246,14M","1,12%",,,,
15.04.2002,13472,13772,13822,13438,"309,23M","-2,03%",,,,
12.04.2002,13751,13418,13764,13418,"243,71M","2,53%",,,,
11.04.2002,13411,13419,13559,13385,"206,35M","-0,03%",,,,
10.04.2002,13416,13183,13445,13182,"221,90M","1,68%",,,,
09.04.2002,13195,13165,13243,13147,"193,14M","0,27%",,,,
08.04.2002,13160,13248,13248,13114,"108,39M","-0,88%",,,,
05.04.2002,13276,13362,13445,13233,"184,87M","-0,63%",,,,
04.04.2002,13360,13090,13370,13041,"187,24M","2,11%",,,,
03.04.2002,13085,13280,13345,13061,"235,62M","-1,21%",,,,
02.04.2002,13245,13482,13535,13245,"225,92M","-1,65%",,,,
01.04.2002,13467,13253,13499,13095,"202,99M","1,61%",,,,
28.03.2002,13255,13428,13498,13226,"181,62M","-1,27%",,,,
27.03.2002,13425,13569,13579,13425,"150,17M","-1,07%",,,,
26.03.2002,13570,13309,13570,13309,"198,64M","2,20%",,,,
25.03.2002,13278,13359,13430,13183,"203,20M","-0,26%",,,,
22.03.2002,13312,13723,13726,13283,"374,33M","-2,95%",,,,
21.03.2002,13717,14086,14086,13662,"212,59M","-2,64%",,,,
20.03.2002,14090,14123,14158,13895,"244,73M","-0,20%",,,,
19.03.2002,14118,14266,14330,14069,"207,72M","-0,89%",,,,
18.03.2002,14245,14366,14495,14217,"162,42M","-0,84%",,,,
15.03.2002,14365,14120,14370,14089,"270,48M","1,76%",,,,
14.03.2002,14117,14240,14337,14025,"219,23M","-0,89%",,,,
13.03.2002,14244,14191,14352,14100,"274,44M","0,44%",,,,
12.03.2002,14181,13717,14213,13710,"345,74M","3,55%",,,,
11.03.2002,13696,13959,14032,13593,"245,20M","-1,91%",,,,
08.03.2002,13962,13783,13962,13767,"245,02M","1,72%",,,,
07.03.2002,13726,13836,14011,13640,"317,48M","-0,81%",,,,
06.03.2002,13839,14007,14007,13683,"357,27M","-1,23%",,,,
05.03.2002,14011,14455,14482,14011,"246,94M","-3,18%",,,,
04.03.2002,14471,14373,14474,14100,"262,75M","0,89%",,,,
01.03.2002,14343,14047,14355,13978,"289,76M","2,21%",,,,
28.02.2002,14033,14216,14221,14033,"257,11M","-1,26%",,,,
27.02.2002,14212,13978,14251,13978,"254,10M","1,78%",,,,
26.02.2002,13964,13975,14053,13832,"214,39M","-0,10%",,,,
25.02.2002,13978,13567,14005,13567,"291,16M","3,06%",,,,
22.02.2002,13563,13535,13641,13513,"215,24M","0,24%",,,,
21.02.2002,13530,13328,13677,13328,"371,12M","1,71%",,,,
20.02.2002,13303,13001,13330,12919,"317,64M","2,40%",,,,
19.02.2002,12992,13125,13245,12984,"227,08M","-0,99%",,,,
18.02.2002,13122,13208,13238,13027,"118,57M","-0,81%",,,,
15.02.2002,13230,13222,13300,13169,"191,19M","-0,12%",,,,
14.02.2002,13245,12962,13245,12908,"236,09M","2,19%",,,,
13.02.2002,12961,12599,12961,12504,"390,71M","2,88%",,,,
08.02.2002,12598,12684,12693,12591,"138,15M","-0,68%",,,,
07.02.2002,12684,12752,12774,12684,"175,97M","-0,53%",,,,
06.02.2002,12751,12751,12883,12666,"224,92M","0,03%",,,,
05.02.2002,12748,12557,12778,12415,"253,54M","1,88%",,,,
04.02.2002,12513,12648,12655,12416,"178,33M","-1,15%",,,,
01.02.2002,12659,12723,12783,12567,"169,21M","-0,49%",,,,
31.01.2002,12721,12563,12812,12561,"257,90M","1,51%",,,,
30.01.2002,12532,12512,12627,12301,"278,10M","0,25%",,,,
29.01.2002,12501,13010,13182,12476,"268,53M","-3,85%",,,,
28.01.2002,13002,13161,13215,12990,"185,55M","-1,22%",,,,
24.01.2002,13162,13239,13309,13147,"136,78M","-0,53%",,,,
23.01.2002,13232,13025,13285,12982,"204,73M","1,75%",,,,
22.01.2002,13004,13177,13331,12956,"215,53M","-1,15%",,,,
21.01.2002,13155,13367,13367,13134,"601,52M","-1,63%",,,,
18.01.2002,13373,13340,13407,13262,"129,17M","0,27%",,,,
17.01.2002,13337,13109,13359,13109,"182,91M","1,93%",,,,
16.01.2002,13084,13006,13186,12941,"240,16M","0,56%",,,,
15.01.2002,13011,13131,13362,12937,"246,91M","-0,85%",,,,
14.01.2002,13122,13594,13601,13068,"187,13M","-3,43%",,,,
11.01.2002,13587,13554,13835,13554,"230,48M","0,13%",,,,
10.01.2002,13570,14010,14010,13511,"311,47M","-3,21%",,,,
09.01.2002,14021,14157,14190,13919,"262,64M","-1,04%",,,,
08.01.2002,14168,14385,14385,14099,"242,08M","-1,47%",,,,
07.01.2002,14379,14327,14413,14273,"245,05M","0,33%",,,,
04.01.2002,14332,14250,14358,14103,"245,32M","0,47%",,,,
03.01.2002,14265,14125,14286,14121,"275,65M","2,83%",,,,
02.01.2002,13872,13586,13902,13571,"237,33M","2,17%",,,,
28.12.2001,13578,13741,13969,13510,"359,98M","-1,29%",,,,
27.12.2001,13756,13371,13823,13369,"312,06M","2,97%",,,,
26.12.2001,13358,13367,13446,13245,"176,21M","-0,08%",,,,
21.12.2001,13369,12935,13385,12935,"224,16M","3,49%",,,,
20.12.2001,12918,13271,13271,12809,"281,69M","-2,80%",,,,
19.12.2001,13290,13405,13508,13284,"301,56M","-0,80%",,,,
18.12.2001,13397,12935,13414,12924,"308,83M","3,76%",,,,
17.12.2001,12912,12965,13063,12912,"177,80M","-0,36%",,,,
14.12.2001,12959,13129,13154,12894,"215,36M","-1,44%",,,,
13.12.2001,13148,13577,13580,13144,"215,56M","-3,06%",,,,
12.12.2001,13563,13350,13576,13297,"474,74M","1,61%",,,,
11.12.2001,13348,13455,13595,13337,"282,69M","-0,73%",,,,
10.12.2001,13446,13299,13446,13193,"240,35M","1,11%",,,,
07.12.2001,13299,13565,13662,13233,"222,83M","-1,77%",,,,
06.12.2001,13539,13382,13575,13230,"374,66M","1,17%",,,,
05.12.2001,13382,13186,13382,13103,"367,59M","1,79%",,,,
04.12.2001,13147,13374,13565,13071,"423,21M","-1,42%",,,,
03.12.2001,13336,12914,13336,12870,"334,25M","3,13%",,,,
30.11.2001,12932,12744,13053,12704,"270,71M","1,53%",,,,
29.11.2001,12736,13019,13187,12622,"274,77M","-2,17%",,,,
28.11.2001,13019,13553,13553,12913,"322,67M","-4,29%",,,,
27.11.2001,13603,13771,13791,13490,"298,49M","-1,14%",,,,
26.11.2001,13760,13443,13760,13443,"351,84M","2,50%",,,,
23.11.2001,13424,13037,13529,13037,"361,50M","3,11%",,,,
22.11.2001,13019,12794,13056,12794,"166,88M","1,76%",,,,
21.11.2001,12794,12646,12832,12560,"249,44M","1,23%",,,,
20.11.2001,12638,12992,12998,12619,"253,83M","-2,69%",,,,
19.11.2001,12987,12906,13137,12902,"297,73M","0,81%",,,,
16.11.2001,12883,12838,13046,12807,"195,12M","0,45%",,,,
14.11.2001,12826,12928,13077,12746,"292,88M","-0,72%",,,,
13.11.2001,12918,12591,13094,12591,"303,84M","2,79%",,,,
12.11.2001,12567,12729,12767,12233,"269,38M","-1,29%",,,,
09.11.2001,12731,12542,12778,12412,"304,45M","1,41%",,,,
08.11.2001,12554,12633,12892,12473,"323,46M","-0,49%",,,,
07.11.2001,12616,12405,12982,12331,"479,79M","1,61%",,,,
06.11.2001,12416,12154,12481,12139,"421,36M","2,06%",,,,
05.11.2001,12165,11389,12177,11389,"348,74M","6,82%",,,,
01.11.2001,11388,11362,11498,11177,"168,79M","0,20%",,,,
31.10.2001,11365,11057,11365,11047,"221,29M","3,09%",,,,
30.10.2001,11024,11334,11396,11024,"235,31M","-3,10%",,,,
29.10.2001,11377,11784,11784,11331,"213,22M","-3,43%",,,,
26.10.2001,11781,11725,11924,11715,"222,69M","0,48%",,,,
25.10.2001,11724,11459,11783,11307,"286,70M","2,23%",,,,
24.10.2001,11468,11611,11666,11430,"245,55M","-1,25%",,,,
23.10.2001,11613,11699,11803,11584,"274,09M","-0,74%",,,,
22.10.2001,11700,11343,11725,11293,"214,22M","3,25%",,,,
19.10.2001,11332,11003,11413,10894,"291,74M","3,06%",,,,
18.10.2001,10995,11260,11263,10948,"200,61M","-2,45%",,,,
17.10.2001,11271,11287,11485,11166,"388,83M","0,12%",,,,
16.10.2001,11258,11326,11475,11165,"269,22M","-0,63%",,,,
15.10.2001,11329,10775,11330,10695,"287,94M","5,05%",,,,
11.10.2001,10785,10462,10790,10461,"224,63M","3,08%",,,,
10.10.2001,10462,10284,10462,10255,"191,25M","1,73%",,,,
09.10.2001,10284,10109,10323,10103,"175,76M","1,88%",,,,
08.10.2001,10095,10120,10175,9986,"138,96M","-1,01%",,,,
05.10.2001,10197,10068,10271,9985,"156,80M","1,34%",,,,
04.10.2001,10062,10241,10329,10026,"208,86M","-1,67%",,,,
03.10.2001,10233,10356,10356,10189,"225,14M","-1,14%",,,,
02.10.2001,10351,10492,10556,10299,"169,66M","-1,43%",,,,
01.10.2001,10501,10633,10633,10354,"158,46M","-1,27%",,,,
28.09.2001,10636,10412,10714,10412,"270,61M","2,22%",,,,
27.09.2001,10405,9996,10462,9705,"257,06M","3,99%",,,,
26.09.2001,10006,10227,10274,9893,"181,63M","-2,18%",,,,
25.09.2001,10229,10539,10596,10195,"218,99M","-2,88%",,,,
24.09.2001,10533,10453,10694,10453,"240,35M","1,09%",,,,
21.09.2001,10419,10493,10493,9890,"298,28M","-1,18%",,,,
20.09.2001,10543,10719,10719,10470,"211,52M","-1,87%",,,,
19.09.2001,10745,10560,10836,10485,"288,48M","1,80%",,,,
18.09.2001,10554,10543,10708,10321,"330,34M","0,09%",,,,
17.09.2001,10545,10032,10577,10032,"298,05M","5,09%",,,,
14.09.2001,10034,10262,10271,9533,"319,53M","-2,64%",,,,
13.09.2001,10306,11127,11156,10290,"178,81M","-7,26%",,,,
12.09.2001,11114,10773,11319,10706,"296,45M","2,64%",,,,
11.09.2001,10828,11930,11987,10824,"533,44M","-9,18%",,,,
10.09.2001,11922,12238,12238,11901,"221,03M","-2,72%",,,,
06.09.2001,12255,12594,12599,12251,"181,83M","-2,67%",,,,
05.09.2001,12591,12767,12768,12462,"384,38M","-1,38%",,,,
04.09.2001,12767,12812,12947,12767,"188,01M","-0,26%",,,,
03.09.2001,12800,12849,12863,12696,"121,16M","-0,32%",,,,
31.08.2001,12841,12906,12949,12789,"235,70M","-0,40%",,,,
30.08.2001,12892,13074,13114,12798,"138,37M","-1,41%",,,,
29.08.2001,13077,13040,13182,13012,"149,91M","0,45%",,,,
28.08.2001,13018,13005,13114,12942,"125,56M","0,17%",,,,
27.08.2001,12996,13000,13048,12849,"121,30M","-0,04%",,,,
24.08.2001,13001,12749,13007,12681,"155,33M","1,96%",,,,
23.08.2001,12751,12961,13013,12703,"214,79M","-1,56%",,,,
22.08.2001,12952,12907,13161,12853,"286,92M","0,47%",,,,
21.08.2001,12892,13122,13186,12886,"209,38M","-1,71%",,,,
20.08.2001,13115,13044,13228,12916,"130,82M","0,55%",,,,
17.08.2001,13044,13507,13507,13010,"178,55M","-3,44%",,,,
16.08.2001,13509,13686,13722,13415,"147,86M","-1,09%",,,,
15.08.2001,13659,13834,13856,13615,"322,13M","-1,24%",,,,
14.08.2001,13829,13770,13841,13732,"174,79M","0,42%",,,,
13.08.2001,13771,13914,13929,13716,"134,03M","-1,03%",,,,
10.08.2001,13915,13836,13920,13738,"164,57M","0,58%",,,,
09.08.2001,13834,13921,13930,13705,"147,03M","-0,61%",,,,
08.08.2001,13919,14036,14113,13917,"176,93M","-0,83%",,,,
07.08.2001,14036,14049,14143,14003,"183,42M","-0,08%",,,,
06.08.2001,14047,13856,14067,13854,"126,91M","1,51%",,,,
03.08.2001,13838,13840,13902,13733,"116,51M","0,11%",,,,
02.08.2001,13823,13746,13846,13690,"127,92M","0,58%",,,,
01.08.2001,13743,13757,13837,13606,"157,91M","-0,08%",,,,
31.07.2001,13754,13703,13830,13639,"127,19M","0,37%",,,,
30.07.2001,13704,13948,14117,13704,"107,29M","-1,49%",,,,
27.07.2001,13910,13825,13910,13759,"122,08M","0,72%",,,,
26.07.2001,13810,13963,13980,13736,"158,99M","-1,04%",,,,
25.07.2001,13956,13738,13956,13679,"178,15M","1,59%",,,,
24.07.2001,13738,14049,14106,13725,"165,31M","-2,35%",,,,
23.07.2001,14068,14108,14239,14058,"133,60M","-0,17%",,,,
20.07.2001,14092,13766,14092,13659,"150,00M","2,40%",,,,
19.07.2001,13762,13795,13953,13641,"126,56M","-0,21%",,,,
18.07.2001,13791,14171,14236,13778,"151,10M","-2,67%",,,,
17.07.2001,14169,13813,14218,13813,"222,67M","2,59%",,,,
16.07.2001,13811,14081,14120,13811,"126,17M","-1,90%",,,,
13.07.2001,14078,13907,14087,13737,"166,65M","1,17%",,,,
12.07.2001,13916,13812,13987,13636,"232,12M","0,75%",,,,
11.07.2001,13812,13508,13853,13361,"286,02M","1,78%",,,,
10.07.2001,13570,13930,14060,13564,"168,17M","-2,42%",,,,
06.07.2001,13907,14030,14062,13788,"230,20M","-1,00%",,,,
05.07.2001,14048,14084,14281,13943,"243,17M","-0,06%",,,,
04.07.2001,14056,14352,14395,13980,"183,67M","-2,07%",,,,
03.07.2001,14353,14561,14771,14325,"184,57M","-1,39%",,,,
02.07.2001,14555,14579,14659,14483,"159,94M","-0,03%",,,,
29.06.2001,14560,14412,14640,14376,"160,35M","1,17%",,,,
28.06.2001,14391,14321,14426,14164,"180,67M","0,58%",,,,
27.06.2001,14308,14477,14630,14265,"175,30M","-1,05%",,,,
26.06.2001,14460,14521,14620,14401,"268,07M","-0,55%",,,,
25.06.2001,14540,14682,14871,14479,"206,28M","-0,97%",,,,
22.06.2001,14682,14870,15104,14677,"216,59M","-0,95%",,,,
21.06.2001,14823,14534,14841,14506,"252,61M","1,73%",,,,
20.06.2001,14571,14396,14599,14393,"214,02M","1,18%",,,,
19.06.2001,14401,14375,14541,14245,"243,54M","0,32%",,,,
18.06.2001,14355,14982,14982,14333,"214,87M","-4,20%",,,,
15.06.2001,14985,15386,15386,14964,"123,03M","-2,72%",,,,
13.06.2001,15403,15175,15600,15175,"330,04M","1,52%",,,,
12.06.2001,15173,15238,15238,14956,"206,82M","-0,34%",,,,
11.06.2001,15224,15291,15397,15159,"160,55M","-0,92%",,,,
08.06.2001,15366,15469,15644,15355,"211,87M","-0,63%",,,,
07.06.2001,15464,15319,15546,15201,"243,10M","0,88%",,,,
06.06.2001,15329,15393,15569,15268,"254,76M","-0,43%",,,,
05.06.2001,15395,15107,15406,15032,"299,14M","1,93%",,,,
04.06.2001,15104,14798,15141,14798,"172,47M","2,11%",,,,
01.06.2001,14792,14654,14792,14409,"215,98M","0,97%",,,,
31.05.2001,14650,14514,14724,14508,"204,84M","1,11%",,,,
30.05.2001,14489,14459,14579,14347,"215,99M","0,25%",,,,
29.05.2001,14454,14302,14489,14301,"193,20M","1,06%",,,,
28.05.2001,14302,14328,14439,14056,"989,42M","-0,06%",,,,
25.05.2001,14310,14523,14589,14179,"256,10M","-1,47%",,,,
24.05.2001,14523,14694,14834,14431,"298,81M","-1,15%",,,,
23.05.2001,14692,14829,14905,14627,"343,14M","-0,93%",,,,
22.05.2001,14829,15142,15197,14794,"273,63M","-1,98%",,,,
21.05.2001,15128,14871,15158,14807,"290,99M","1,64%",,,,
18.05.2001,14884,14848,15012,14800,"247,04M","0,61%",,,,
17.05.2001,14794,14727,15095,14725,"209,33M","0,54%",,,,
16.05.2001,14714,14256,14738,14256,"337,80M","3,43%",,,,
15.05.2001,14226,14141,14314,14110,"257,18M","-0,07%",,,,
14.05.2001,14237,14499,14507,14104,"154,21M","-1,77%",,,,
11.05.2001,14493,15012,15018,14410,"184,58M","-3,34%",,,,
10.05.2001,14993,14796,15117,14796,"212,94M","1,45%",,,,
09.05.2001,14779,14717,14867,14576,"234,49M","0,21%",,,,
08.05.2001,14747,14861,14958,14656,"216,21M","-0,86%",,,,
07.05.2001,14875,15103,15222,14862,"171,28M","-1,44%",,,,
04.05.2001,15093,15142,15304,15041,"187,59M","-0,32%",,,,
03.05.2001,15142,14906,15142,14762,"218,30M","1,64%",,,,
02.05.2001,14897,14877,14920,14636,"242,43M","-0,14%",,,,
30.04.2001,14918,14944,15210,14838,"213,88M","-0,07%",,,,
27.04.2001,14928,14752,15135,14752,"265,27M","1,16%",,,,
26.04.2001,14757,14204,14770,14202,"276,08M","4,20%",,,,
25.04.2001,14163,14062,14223,13785,"272,85M","0,67%",,,,
24.04.2001,14068,13894,14207,13894,"162,74M","1,26%",,,,
23.04.2001,13893,13734,13893,13325,"187,58M","1,43%",,,,
20.04.2001,13696,14408,14408,13618,"308,75M","-5,09%",,,,
